URL,Reference,Description,Sizes,Inventory,Image,Color
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/hoop-dress-with-gathered-opening_87050272,87050272,"Elegant, sophisticated and flattering: a sure hit. Its design with structured shoulders and a ring-shaped opening with ruching is ideal for this season's events. Fluid fabric. Straight design. Long design. V-neck. Long sleeves. Invisible back zip fastening. Hoop detail. Gathered details. Opening in the lower front. Made in Portugal. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Available, Available, Available, Last Few Items, Last Few Items",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-dress-openwork-details_87097190,87097190,Fine knit fabric. Short design. Straight design. Boat neck. Sleeveless. Openwork details. No closure.,"4, 6, 8","Available, Available, Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-dress-with-bow-neckline_17021218,17021218,Fine knit fabric. Long design. Straight design. V-neck. Bow detail on the neckline. Sleeveless. Wide straps. No closure.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-dress-with-bow-neckline_17021218?c=32,17021218,Fine knit fabric. Long design. Straight design. V-neck. Bow detail on the neckline. Sleeveless. Wide straps. No closure.,"0, 2, 4, 6, 8, 10, 12","Available, Available, Available, Available, Available, Available, Last Few Items",,Chocolate
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-dress-with-bow-neckline_17061217,17061217,Fine knit fabric. Short design. A-line design. V-neck. Bow detail on the neckline. Short sleeve. No closure.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-dress-with-contrasting-details_17091186,17091186,Fine knit fabric. Midi design. Straight design. Round neck. Sleeveless. Wide straps. Contrast edge. No closure.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Not Available, Last Few Items, Last Few Items, Last Few Items, Last Few Items, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-dress-with-ribbed-finishes_87050283,87050283,N/A,,,,
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-midi-dress-with-lapels_87097185,87097185,Fine knit fabric. Midi design. Fitted design. Lapel-collar V-neck collar. Sleeveless. Wide straps. No closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Not Available, Not Available, Available, Available, Last Few Items, Not Available, Last Few Items, Available, Last Few Items, Last Few Items",,Dark Navy
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-midi-dress-with-lapels_87097185?c=70,87097185,Fine knit fabric. Midi design. Fitted design. Lapel-collar V-neck collar. Sleeveless. Wide straps. No closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Available, Available, Available, Not Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-turtleneck-dress_77089075,77089075,Knitted fabric. Lightweight fabric. Slim fit. Long design. Rolled neck. Long sleeves. No closure. Unlined. The model is 1.75 tall and is wearing a size 36.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-turtleneck-dress_87090625,87090625,Knitted fabric. Lightweight fabric. A-line design. Turtleneck. Midi design. Rolled neck. Long sleeves. No closure.,"0, 2, 4, 6, 8, 10, 12","Last Few Items, Available, Available, Available, Available, Available, Last Few Items",,Grey
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knitted-turtleneck-dress_87090625?c=30,87090625,N/A,,,,
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knot-detail-shirt-dress_87012534,87012534,Linen blend fabric. Lightweight fabric. Fluid fabric. Short design. A-line design. Shirt Collar. Long sleeve with buttoned cuffs. Button Closure at the Front. Knot detail at the front.,"2, 4, 6, 8, 10","Available, Available, Last Few Items, Available, Last Few Items",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/knot-detail-shirt-dress_87050598,87050598,Fluid fabric. A-line design. Midi design. Shirt Collar. Short sleeve. Button Closure at the Front. Frill detail.,"2, 4, 6, 8, 10","Available, Available, Available, Last Few Items, Not Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lace-a-line-dress_87035749,87035749,Lace fabric. Midi design. A-line design. Round neck. Sleeveless. Zip and button closure at the back. Inner lining. Exclusive Online.,"4, 6, 8","Last Few Items, Available, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lace-detail-shirt-dress_87090582,87090582,100% cotton. Lightweight fabric. Straight design. Short design. Shirt Collar. Short sleeve. Fitted waist. Front button closure. Lace hem. Unlined.,"2, 4, 6, 8, 10","Not Available, Not Available, Available, Available, Not Available",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/lace-panel-slip-dress_87040354,87040354,"If you are looking for a classic and timeless option, we suggest the lingerie piece with lace panels that will become a must for your party wardrobe this season. Fluid fabric. Lingerie style. Fitted design. Long design. V-neck. Low neckline. Double thin straps. Lace panels. No closure. Made in Portugal. Party and ceremony collection. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8","Available, Last Few Items, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-print-dress-with-bow_77085654,77085654,"V-neck. Long sleeves. Animal print. Adjustable waist tie. The model is 5'11"" and is wearing a size S. The model is 1.78 tall and is wearing a size 36. Fluid fabric. Midi design. Pleated design. A-line design. Leopard print.","0, 2, 4, 6, 8, 10, 12","Available, Available, Available, Available, Available, Not Available, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-print-dress-with-ruffled-details_77066753,77066753,"Fluid fabric. Long design. Straight design. Fitted design. Leopard print. Animal print. Round neck. Short sleeve. No closure. Gathered details. The model is 5'11"" and is wearing a size S. The model is 1.78 tall and is wearing a size 36.","0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Not Available, Not Available, Not Available, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-print-flared-dress_77054073,77054073,Fluid fabric. Short design. A-line design. Animal print. Leopard print. Round neck. Long sleeves. Long sleeves with elastic cuffs. Bow fastening on the neck. Inner lining.,"0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Available, Not Available, Not Available, Not Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-v-neck-dress_87090613,87090613,"Lightweight fabric. Chiffon fabric. A-line design. Slim fit. V-neck. Long design. Animal print. Leopard print. Sleeveless. No closure. Semi-transparent gauze. Lining only. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-and-lyocell-blend-shirt-dress-with-belt_87055750,87055750,Linen and lyocell blend fabric. A-line design. Midi design. Shirt Collar. Short sleeve. Nightgown-style belt. Front pleat detail. Button Closure at the Front. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Not Available, Available, Last Few Items, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available, Not Available",,Khaki
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-blend-dress-with-openwork-flowers_87060626,87060626,Cotton and linen blend fabric. Shaved design. Straight design. Midi design. Openwork flower detail. Low neckline. Thin Straps. Back zipper closure.,"2, 4, 6, 8, 10","Last Few Items, Available, Available, Not Available, Last Few Items",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-blend-dress-with-ruffle_87087899,87087899,Ramie and linen blend fabric. Long design. A-line design. Round neck. Sleeveless. Wide straps. Back zipper closure. Selection Collection.,"2, 4, 6, 8","Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-blend-midi-dress-with-belt_87009078,87009078,Linen blend fabric. Midi design. A-line design. V-neck. Sleeveless. Wide straps. Belt loops. Removable belt. Front button closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Available, Available, Available, Available, Available, Available, Last Few Items, Available, Available, Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-blend-shirt-dress_87060620,87060620,Linen blend fabric. A-line design. Midi design. Lapel-collar V-neck collar. Notch lapels. Sleeveless. Patch pocket on the chest. Button Closure at the Front. Removable belt. Inner lining.,"2, 4, 6, 8, 10","Available, Available, Last Few Items, Last Few Items, Last Few Items",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-dress-with-contrasting-details_77010365,77010365,100% linen fabric. Short design. Straight design. Strapless. Sleeveless. Thin Straps. Back zipper closure. Contrast detail. Scalloped edges.,"2, 4, 6, 8, 10","Not Available, Available, Not Available, Available, Available",,Sand
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-dress-with-draped-collar_87010591,87010591,Linen blend fabric. Lightweight fabric. Straight design. Short design. Round neck. Draped neckline. Short sleeve. Back closure. Unlined.,"2, 4, 6, 8, 10","Available, Available, Available, Last Few Items, Not Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-dress-with-sarong-skirt_87090589,87090589,Linen blend fabric. Lightweight fabric. Midi design. Straight design. Round neck. Sleeveless. Back zipper closure. Knot detail at the front.,"2, 4, 6, 8, 10","Last Few Items, Not Available, Not Available, Not Available, Not Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-floral-embroidered-flared-dress_87037901,87037901,Linen blend fabric. Midi design. A-line design. Floral embroidery. Low neckline. Sleeveless. Thin Straps. Back zipper closure. Inner lining. Selection Collection.,"2, 4, 6, 8","Last Few Items, Available, Available, Last Few Items",,Off White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-midi-dress-with-front-opening_87087906,87087906,100% linen fabric. Midi design. Straight design. Seam detail. Low neckline. Sleeveless. Thin Straps. Fitted waist. Front opening on the hem. Back zipper closure. Inner lining. Selection Collection.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/linen-shirt-dress-with-belt_87050590,87050590,Linen blend fabric. A-line design. Shirt Collar. Lapel-collar V-neck collar. Notch lapels. Sleeveless. Nightgown-style belt. Front button closure.,"2, 4, 6, 8, 10","Available, Available, Not Available, Last Few Items, Not Available",,Fuchsia
